		0.18393	1.24232
		0.18439	1.24538
		0.18485	1.24845
		0.18531	1.25153
		0.18577	1.25461
		0.18624	1.2577
		0.1867	1.2608
		0.18717	1.26391
		0.18763	1.26703
		0.1881	1.27015
		0.18857	1.27328
		0.18904	1.27642
		0.18951	1.27957
		0.18998	1.28272
		0.19045	1.28588
		0.19093	1.28905
		0.1914	1.29223
		0.19188	1.29541
		0.19236	1.29861
		0.19284	1.30181
		0.19332	1.30501
		0.1938	1.30823
		0.19428	1.31146
		0.19476	1.31469
		0.19525	1.31793
		0.19574	1.32118
		0.19622	1.32443
		0.19671	1.3277
		0.1972	1.33097
		0.19769	1.33425
		0.19819	1.33754
		0.19868	1.34084
		0.19917	1.34414
		0.19967	1.34745
		0.20017	1.35077
		0.20067	1.3541
		0.20117	1.35744
		0.20167	1.36079
		0.20217	1.36414
		0.20267	1.3675
		0.20318	1.37087
		0.20368	1.37425
		0.20419	1.37764
		0.2047	1.38104
		0.20521	1.38444
		0.20572	1.38785
		0.20623	1.39127
		0.20675	1.3947
		0.20726	1.39814
		0.20778	1.40159
		0.20829	1.40504
		0.20881	1.4085
		0.20933	1.41197
		0.20985	1.41545
		0.21038	1.41894
		0.2109	1.42244
		0.21143	1.42595
		0.21195	1.42946
		0.21248	1.43298
		0.21301	1.43652
		0.21354	1.44006
		0.21407	1.44361
		0.21461	1.44716
		0.21514	1.45073
		0.21568	1.45431
		0.21621	1.45789
		0.21675	1.46149
		0.21729	1.46509
		0.21783	1.4687
		0.21837	1.47232
		0.21892	1.47595
		0.21946	1.47958
		0.22001	1.48323
		0.22056	1.48689
		0.22111	1.49055
		0.22166	1.49423
		0.22221	1.49791
		0.22276	1.5016
		0.22332	1.5053
		0.22387	1.50901
		0.22443	1.51273
		0.22499	1.51646
		0.22555	1.5202
		0.22611	1.52394
		0.22668	1.5277
		0.22724	1.53147
		0.22781	1.53524
		0.22837	1.53902
		0.22894	1.54282
		0.22951	1.54662
		0.23008	1.55043
		0.23066	1.55425
		0.23123	1.55809
		0.23181	1.56193
		0.23239	1.56578
		0.23296	1.56963
		0.23354	1.5735
		0.23413	1.57738
		0.23471	1.58127
		0.23529	1.58517
		0.23588	1.58907
		0.23647	1.59299
		0.23706	1.59692
		0.23765	1.60085
		0.23824	1.6048
		0.23883	1.60875
		0.23943	1.61272
		0.24002	1.61669
		0.24062	1.62068
		0.24122	1.62467
		0.24182	1.62868
		0.24242	1.63269
		0.24303	1.63672
		0.24363	1.64075
		0.24424	1.64479
		0.24485	1.64885
		0.24546	1.65291
		0.24607	1.65699
		0.24668	1.66107
		0.24729	1.66516
		0.24791	1.66927
		0.24853	1.67338
		0.24915	1.67751
		0.24977	1.68164
		0.25039	1.68579
		0.25101	1.68994
		0.25164	1.69411
		0.25227	1.69828
		0.25289	1.70247
		0.25352	1.70666
		0.25415	1.71087
		0.25479	1.71509
		0.25542	1.71932
		0.25606	1.72355
		0.2567	1.7278
		0.25734	1.73206
		0.25798	1.73633
		0.25862	1.74061
		0.25926	1.7449
		0.25991	1.7492
		0.26056	1.75351
		0.2612	1.75783
		0.26186	1.76216
		0.26251	1.76651
		0.26316	1.77086
		0.26382	1.77523
		0.26447	1.7796
		0.26513	1.78399
		0.26579	1.78839
		0.26645	1.79279
		0.26712	1.79721
