		0.13952	0.0012	1.74079	0.02488	4.40513	0.21177
		0.13981	0.0012	1.74241	0.02493	4.4058	0.21201
		0.1401	0.0012	1.74403	0.02497	4.40647	0.21225
		0.14039	0.0012	1.74566	0.02502	4.40713	0.21249
		0.14069	0.00121	1.74728	0.02506	4.4078	0.21273
		0.14098	0.00121	1.74891	0.02511	4.40846	0.21297
		0.14127	0.00121	1.75054	0.02515	4.40913	0.21321
		0.14157	0.00122	1.75217	0.0252	4.40979	0.21346
		0.14186	0.00122	1.7538	0.02524	4.41046	0.2137
		0.14216	0.00122	1.75543	0.02529	4.41112	0.21394
		0.14246	0.00122	1.75706	0.02533	4.41179	0.21418
		0.14275	0.00123	1.7587	0.02538	4.41246	0.21443
		0.14305	0.00123	1.76034	0.02542	4.41312	0.21467
		0.14335	0.00123	1.76198	0.02547	4.41379	0.21491
		0.14365	0.00124	1.76362	0.02551	4.41446	0.21515
		0.14395	0.00124	1.76526	0.02556	4.41512	0.2154
		0.14425	0.00124	1.7669	0.0256	4.41579	0.21564
		0.14455	0.00124	1.76855	0.02565	4.41646	0.21589
		0.14485	0.00125	1.77019	0.02569	4.41712	0.21613
		0.14515	0.00125	1.77184	0.02574	4.41779	0.21638
		0.14545	0.00125	1.77349	0.02579	4.41846	0.21662
		0.14575	0.00126	1.77514	0.02583	4.41912	0.21687
		0.14606	0.00126	1.77679	0.02588	4.41979	0.21711
		0.14636	0.00126	1.77845	0.02592	4.42046	0.21736
		0.14667	0.00126	1.7801	0.02597	4.42113	0.21761
		0.14697	0.00127	1.78176	0.02602	4.42179	0.21785
		0.14728	0.00127	1.78342	0.02606	4.42246	0.2181
		0.14759	0.00127	1.78508	0.02611	4.42313	0.21835
		0.14789	0.00128	1.78674	0.02616	4.4238	0.21859
		0.1482	0.00128	1.7884	0.0262	4.42446	0.21884
		0.14851	0.00128	1.79007	0.02625	4.42513	0.21909
		0.14882	0.00128	1.79173	0.0263	4.4258	0.21934
		0.14913	0.00129	1.7934	0.02634	4.42647	0.21959
		0.14944	0.00129	1.79507	0.02639	4.42714	0.21983
		0.14975	0.00129	1.79674	0.02644	4.4278	0.22008
