		0.11964	0.00139	1.08695	0.01839
		0.11986	0.00139	1.08786	0.01842
		0.12007	0.0014	1.08876	0.01845
		0.12029	0.0014	1.08967	0.01848
		0.12051	0.0014	1.09058	0.01851
		0.12072	0.0014	1.09149	0.01854
		0.12094	0.00141	1.0924	0.01857
		0.12116	0.00141	1.09331	0.0186
		0.12137	0.00141	1.09422	0.01863
		0.12159	0.00141	1.09514	0.01866
		0.12181	0.00142	1.09605	0.01869
		0.12203	0.00142	1.09696	0.01872
		0.12225	0.00142	1.09788	0.01875
		0.12247	0.00143	1.09879	0.01879
		0.12269	0.00143	1.09971	0.01882
		0.12291	0.00143	1.10063	0.01885
		0.12313	0.00143	1.10155	0.01888
		0.12335	0.00144	1.10246	0.01891
		0.12357	0.00144	1.10338	0.01894
		0.12379	0.00144	1.1043	0.01897
		0.12401	0.00144	1.10523	0.019
		0.12424	0.00145	1.10615	0.01904
		0.12446	0.00145	1.10707	0.01907
		0.12468	0.00145	1.10799	0.0191
		0.12491	0.00146	1.10892	0.01913
		0.12513	0.00146	1.10984	0.01916
		0.12536	0.00146	1.11077	0.01919
		0.12558	0.00146	1.11169	0.01923
		0.12581	0.00147	1.11262	0.01926
		0.12603	0.00147	1.11355	0.01929
		0.12626	0.00147	1.11448	0.01932
		0.12649	0.00147	1.11541	0.01935
		0.12671	0.00148	1.11634	0.01938
		0.12694	0.00148	1.11727	0.01942
		0.12717	0.00148	1.1182	0.01945
		0.1274	0.00149	1.11913	0.01948
		0.12762	0.00149	1.12007	0.01951
		0.12785	0.00149	1.121	0.01955
		0.12808	0.00149	1.12194	0.01958
		0.12831	0.0015	1.12287	0.01961
		0.12854	0.0015	1.12381	0.01964
		0.12877	0.0015	1.12475	0.01968
		0.12901	0.00151	1.12568	0.01971
		0.12924	0.00151	1.12662	0.01974
		0.12947	0.00151	1.12756	0.01977
		0.1297	0.00151	1.1285	0.01981
		0.12993	0.00152	1.12945	0.01984
		0.13017	0.00152	1.13039	0.01987
		0.1304	0.00152	1.13133	0.0199
		0.13064	0.00153	1.13227	0.01994
		0.13087	0.00153	1.13322	0.01997
		0.1311	0.00153	1.13416	0.02
		0.13134	0.00154	1.13511	0.02004
		0.13158	0.00154	1.13606	0.02007
		0.13181	0.00154	1.137	0.0201
		0.13205	0.00154	1.13795	0.02014
		0.13229	0.00155	1.1389	0.02017
		0.13252	0.00155	1.13985	0.0202
		0.13276	0.00155	1.1408	0.02024
		0.133	0.00156	1.14175	0.02027
		0.13324	0.00156	1.14271	0.0203
		0.13348	0.00156	1.14366	0.02034
		0.13372	0.00156	1.14461	0.02037
		0.13396	0.00157	1.14557	0.0204
		0.1342	0.00157	1.14652	0.02044
		0.13444	0.00157	1.14748	0.02047
		0.13468	0.00158	1.14844	0.02051
		0.13492	0.00158	1.14939	0.02054
		0.13516	0.00158	1.15035	0.02057
		0.13541	0.00159	1.15131	0.02061
		0.13565	0.00159	1.15227	0.02064
		0.13589	0.00159	1.15323	0.02068
		0.13614	0.00159	1.1542	0.02071
		0.13638	0.0016	1.15516	0.02074
		0.13663	0.0016	1.15612	0.02078
		0.13687	0.0016	1.15709	0.02081
		0.13712	0.00161	1.15805	0.02085
		0.13736	0.00161	1.15902	0.02088
		0.13761	0.00161	1.15998	0.02092
		0.13786	0.00162	1.16095	0.02095
		0.1381	0.00162	1.16192	0.02099
		0.13835	0.00162	1.16289	0.02102
		0.1386	0.00163	1.16386	0.02106
		0.13885	0.00163	1.16483	0.02109
		0.1391	0.00163	1.1658	0.02113
		0.13935	0.00163	1.16677	0.02116
		0.1396	0.00164	1.16775	0.0212
		0.13985	0.00164	1.16872	0.02123
		0.1401	0.00164	1.1697	0.02127
		0.14035	0.00165	1.17067	0.0213
		0.1406	0.00165	1.17165	0.02134
		0.14086	0.00165	1.17263	0.02137
		0.14111	0.00166	1.1736	0.02141
		0.14136	0.00166	1.17458	0.02144
		0.14162	0.00166	1.17556	0.02148
		0.14187	0.00167	1.17654	0.02151
		0.14212	0.00167	1.17752	0.02155
		0.14238	0.00167	1.17851	0.02158
		0.14264	0.00168	1.17949	0.02162
		0.14289	0.00168	1.18047	0.02166
		0.14315	0.00168	1.18146	0.02169
		0.14341	0.00169	1.18244	0.02173
		0.14366	0.00169	1.18343	0.02176
		0.14392	0.00169	1.18442	0.0218
		0.14418	0.0017	1.1854	0.02184
		0.14444	0.0017	1.18639	0.02187
		0.1447	0.0017	1.18738	0.02191
		0.14496	0.0017	1.18837	0.02194
		0.14522	0.00171	1.18936	0.02198
		0.14548	0.00171	1.19036	0.02202
		0.14574	0.00171	1.19135	0.02205
		0.146	0.00172	1.19234	0.02209
		0.14626	0.00172	1.19334	0.02213
		0.14653	0.00172	1.19433	0.02216
		0.14679	0.00173	1.19533	0.0222
		0.14705	0.00173	1.19633	0.02224
		0.14732	0.00173	1.19732	0.02227
		0.14758	0.00174	1.19832	0.02231
		0.14785	0.00174	1.19932	0.02235
		0.14811	0.00174	1.20032	0.02238
		0.14838	0.00175	1.20132	0.02242
		0.14864	0.00175	1.20232	0.02246
		0.14891	0.00175	1.20333	0.0225
		0.14918	0.00176	1.20433	0.02253
		0.14944	0.00176	1.20534	0.02257
		0.14971	0.00176	1.20634	0.02261
		0.14998	0.00177	1.20735	0.02264
		0.15025	0.00177	1.20835	0.02268
		0.15052	0.00177	1.20936	0.02272
		0.15079	0.00178	1.21037	0.02276
		0.15106	0.00178	1.21138	0.02279
		0.15133	0.00178	1.21239	0.02283
		0.1516	0.00179	1.2134	0.02287
		0.15188	0.00179	1.21441	0.02291
		0.15215	0.0018	1.21543	0.02295
		0.15242	0.0018	1.21644	0.02298
		0.1527	0.0018	1.21746	0.02302
		0.15297	0.00181	1.21847	0.02306
		0.15324	0.00181	1.21949	0.0231
		0.15352	0.00181	1.2205	0.02314
		0.1538	0.00182	1.22152	0.02317
		0.15407	0.00182	1.22254	0.02321
		0.15435	0.00182	1.22356	0.02325
		0.15463	0.00183	1.22458	0.02329
		0.1549	0.00183	1.2256	0.02333
		0.15518	0.00183	1.22663	0.02337
		0.15546	0.00184	1.22765	0.02341
		0.15574	0.00184	1.22867	0.02344
		0.15602	0.00184	1.2297	0.02348
		0.1563	0.00185	1.23072	0.02352
		0.15658	0.00185	1.23175	0.02356
		0.15686	0.00185	1.23278	0.0236
		0.15714	0.00186	1.23381	0.02364
		0.15742	0.00186	1.23483	0.02368
		0.15771	0.00186	1.23586	0.02372
		0.15799	0.00187	1.2369	0.02376
		0.15827	0.00187	1.23793	0.0238
		0.15856	0.00188	1.23896	0.02384
		0.15884	0.00188	1.23999	0.02387
		0.15913	0.00188	1.24103	0.02391
		0.15941	0.00189	1.24206	0.02395
		0.1597	0.00189	1.2431	0.02399
		0.15999	0.00189	1.24414	0.02403
		0.16027	0.0019	1.24517	0.02407
		0.16056	0.0019	1.24621	0.02411
		0.16085	0.0019	1.24725	0.02415
		0.16114	0.00191	1.24829	0.02419
		0.16143	0.00191	1.24933	0.02423
		0.16172	0.00192	1.25037	0.02427
		0.16201	0.00192	1.25142	0.02431
		0.1623	0.00192	1.25246	0.02435
		0.16259	0.00193	1.25351	0.02439
		0.16288	0.00193	1.25455	0.02443
		0.16317	0.00193	1.2556	0.02447
		0.16347	0.00194	1.25665	0.02451
		0.16376	0.00194	1.25769	0.02456
		0.16405	0.00194	1.25874	0.0246
		0.16435	0.00195	1.25979	0.02464
		0.16464	0.00195	1.26084	0.02468
		0.16494	0.00196	1.26189	0.02472
		0.16523	0.00196	1.26295	0.02476
		0.16553	0.00196	1.264	0.0248
		0.16583	0.00197	1.26505	0.02484
		0.16613	0.00197	1.26611	0.02488
		0.16642	0.00197	1.26717	0.02492
		0.16672	0.00198	1.26822	0.02496
		0.16702	0.00198	1.26928	0.02501
		0.16732	0.00199	1.27034	0.02505
		0.16762	0.00199	1.2714	0.02509
		0.16792	0.00199	1.27246	0.02513
		0.16822	0.002	1.27352	0.02517
		0.16853	0.002	1.27458	0.02521
		0.16883	0.002	1.27565	0.02526
		0.16913	0.00201	1.27671	0.0253
		0.16944	0.00201	1.27778	0.02534
		0.16974	0.00202	1.27884	0.02538
		0.17004	0.00202	1.27991	0.02542
		0.17035	0.00202	1.28098	0.02546
		0.17066	0.00203	1.28204	0.02551
		0.17096	0.00203	1.28311	0.02555
		0.17127	0.00204	1.28418	0.02559
		0.17158	0.00204	1.28525	0.02563
		0.17188	0.00204	1.28633	0.02568
		0.17219	0.00205	1.2874	0.02572
		0.1725	0.00205	1.28847	0.02576
		0.17281	0.00206	1.28955	0.0258
		0.17312	0.00206	1.29062	0.02585
		0.17343	0.00206	1.2917	0.02589
		0.17374	0.00207	1.29278	0.02593
		0.17406	0.00207	1.29386	0.02598
		0.17437	0.00207	1.29493	0.02602
		0.17468	0.00208	1.29601	0.02606
		0.175	0.00208	1.2971	0.0261
		0.17531	0.00209	1.29818	0.02615
		0.17562	0.00209	1.29926	0.02619
		0.17594	0.00209	1.30034	0.02623
		0.17626	0.0021	1.30143	0.02628
		0.17657	0.0021	1.30251	0.02632
		0.17689	0.00211	1.3036	0.02636
		0.17721	0.00211	1.30469	0.02641
		0.17752	0.00211	1.30578	0.02645
		0.17784	0.00212	1.30687	0.0265
		0.17816	0.00212	1.30796	0.02654
		0.17848	0.00213	1.30905	0.02658
		0.1788	0.00213	1.31014	0.02663
		0.17912	0.00214	1.31123	0.02667
		0.17944	0.00214	1.31232	0.02672
		0.17977	0.00214	1.31342	0.02676
		0.18009	0.00215	1.31451	0.0268
		0.18041	0.00215	1.31561	0.02685
		0.18074	0.00216	1.31671	0.02689
		0.18106	0.00216	1.31781	0.02694
		0.18139	0.00216	1.31891	0.02698
		0.18171	0.00217	1.32001	0.02703
		0.18204	0.00217	1.32111	0.02707
		0.18237	0.00218	1.32221	0.02712
		0.18269	0.00218	1.32331	0.02716
		0.18302	0.00218	1.32442	0.02721
		0.18335	0.00219	1.32552	0.02725
		0.18368	0.00219	1.32663	0.0273
		0.18401	0.0022	1.32773	0.02734
		0.18434	0.0022	1.32884	0.02739
		0.18467	0.00221	1.32995	0.02743
		0.185	0.00221	1.33106	0.02748
		0.18533	0.00221	1.33217	0.02752
		0.18567	0.00222	1.33328	0.02757
		0.186	0.00222	1.33439	0.02761
		0.18633	0.00223	1.3355	0.02766
		0.18667	0.00223	1.33662	0.02771
		0.187	0.00224	1.33773	0.02775
		0.18734	0.00224	1.33885	0.0278
		0.18767	0.00224	1.33997	0.02784
		0.18801	0.00225	1.34108	0.02789
		0.18835	0.00225	1.3422	0.02794
		0.18869	0.00226	1.34332	0.02798
		0.18903	0.00226	1.34444	0.02803
		0.18936	0.00227	1.34556	0.02807
		0.1897	0.00227	1.34669	0.02812
		0.19005	0.00227	1.34781	0.02817
		0.19039	0.00228	1.34893	0.02821
		0.19073	0.00228	1.35006	0.02826
		0.19107	0.00229	1.35118	0.02831
		0.19141	0.00229	1.35231	0.02835
		0.19176	0.0023	1.35344	0.0284
		0.1921	0.0023	1.35457	0.02845
		0.19245	0.0023	1.3557	0.02849
		0.19279	0.00231	1.35683	0.02854
		0.19314	0.00231	1.35796	0.02859
		0.19348	0.00232	1.35909	0.02864
		0.19383	0.00232	1.36023	0.02868
		0.19418	0.00233	1.36136	0.02873
		0.19453	0.00233	1.3625	0.02878
		0.19488	0.00234	1.36363	0.02883
		0.19523	0.00234	1.36477	0.02887
		0.19558	0.00234	1.36591	0.02892
		0.19593	0.00235	1.36705	0.02897
		0.19628	0.00235	1.36819	0.02902
		0.19663	0.00236	1.36933	0.02907
		0.19699	0.00236	1.37047	0.02911
		0.19734	0.00237	1.37161	0.02916
		0.19769	0.00237	1.37276	0.02921
		0.19805	0.00238	1.3739	0.02926
		0.1984	0.00238	1.37505	0.02931
		0.19876	0.00238	1.3762	0.02936
		0.19912	0.00239	1.37734	0.0294
		0.19947	0.00239	1.37849	0.02945
		0.19983	0.0024	1.37964	0.0295
		0.20019	0.0024	1.38079	0.02955
		0.20055	0.00241	1.38195	0.0296
		0.20091	0.00241	1.3831	0.02965
		0.20127	0.00242	1.38425	0.0297
		0.20163	0.00242	1.38541	0.02975
		0.202	0.00243	1.38656	0.0298
		0.20236	0.00243	1.38772	0.02985
		0.20272	0.00244	1.38888	0.02989
		0.20308	0.00244	1.39003	0.02994
		0.20345	0.00244	1.39119	0.02999
		0.20381	0.00245	1.39235	0.03004
		0.20418	0.00245	1.39352	0.03009
		0.20455	0.00246	1.39468	0.03014
		0.20491	0.00246	1.39584	0.03019
		0.20528	0.00247	1.39701	0.03024
		0.20565	0.00247	1.39817	0.03029
		0.20602	0.00248	1.39934	0.03034
		0.20639	0.00248	1.4005	0.03039
		0.20676	0.00249	1.40167	0.03044
		0.20713	0.00249	1.40284	0.03049
		0.2075	0.0025	1.40401	0.03054
		0.20788	0.0025	1.40518	0.03059
		0.20825	0.00251	1.40635	0.03065
		0.20862	0.00251	1.40753	0.0307
		0.209	0.00252	1.4087	0.03075
		0.20937	0.00252	1.40988	0.0308
		0.20975	0.00253	1.41105	0.03085
		0.21012	0.00253	1.41223	0.0309
		0.2105	0.00253	1.41341	0.03095
		0.21088	0.00254	1.41459	0.031
		0.21126	0.00254	1.41577	0.03105
		0.21164	0.00255	1.41695	0.0311
		0.21202	0.00255	1.41813	0.03116
		0.2124	0.00256	1.41931	0.03121
		0.21278	0.00256	1.4205	0.03126
		0.21316	0.00257	1.42168	0.03131
		0.21354	0.00257	1.42287	0.03136
		0.21393	0.00258	1.42405	0.03141
		0.21431	0.00258	1.42524	0.03147
		0.2147	0.00259	1.42643	0.03152
		0.21508	0.00259	1.42762	0.03157
		0.21547	0.0026	1.42881	0.03162
		0.21585	0.0026	1.43	0.03168
		0.21624	0.00261	1.43119	0.03173
		0.21663	0.00261	1.43239	0.03178
		0.21702	0.00262	1.43358	0.03183
		0.21741	0.00262	1.43478	0.03189
		0.2178	0.00263	1.43598	0.03194
		0.21819	0.00263	1.43717	0.03199
		0.21858	0.00264	1.43837	0.03204
		0.21897	0.00264	1.43957	0.0321
		0.21937	0.00265	1.44077	0.03215
		0.21976	0.00265	1.44197	0.0322
		0.22016	0.00266	1.44318	0.03226
		0.22055	0.00266	1.44438	0.03231
		0.22095	0.00267	1.44559	0.03236
		0.22134	0.00267	1.44679	0.03242
		0.22174	0.00268	1.448	0.03247
		0.22214	0.00268	1.44921	0.03252
		0.22254	0.00269	1.45041	0.03258
		0.22294	0.00269	1.45162	0.03263
		0.22334	0.0027	1.45283	0.03269
		0.22374	0.0027	1.45405	0.03274
		0.22414	0.00271	1.45526	0.03279
		0.22454	0.00271	1.45647	0.03285
		0.22495	0.00272	1.45769	0.0329
		0.22535	0.00273	1.4589	0.03296
		0.22575	0.00273	1.46012	0.03301
		0.22616	0.00274	1.46134	0.03307
		0.22656	0.00274	1.46256	0.03312
		0.22697	0.00275	1.46378	0.03318
		0.22738	0.00275	1.465	0.03323
		0.22779	0.00276	1.46622	0.03329
		0.2282	0.00276	1.46744	0.03334
		0.22861	0.00277	1.46867	0.0334
		0.22902	0.00277	1.46989	0.03345
		0.22943	0.00278	1.47112	0.03351
		0.22984	0.00278	1.47235	0.03356
		0.23025	0.00279	1.47357	0.03362
		0.23066	0.00279	1.4748	0.03367
		0.23108	0.0028	1.47603	0.03373
		0.23149	0.0028	1.47726	0.03379
		0.23191	0.00281	1.4785	0.03384
		0.23233	0.00282	1.47973	0.0339
		0.23274	0.00282	1.48096	0.03395
		0.23316	0.00283	1.4822	0.03401
		0.23358	0.00283	1.48344	0.03407
		0.234	0.00284	1.48467	0.03412
		0.23442	0.00284	1.48591	0.03418
		0.23484	0.00285	1.48715	0.03424
		0.23526	0.00285	1.48839	0.03429
		0.23568	0.00286	1.48963	0.03435
		0.23611	0.00286	1.49087	0.03441
		0.23653	0.00287	1.49212	0.03446
		0.23695	0.00287	1.49336	0.03452
		0.23738	0.00288	1.49461	0.03458
		0.23781	0.00289	1.49585	0.03463
		0.23823	0.00289	1.4971	0.03469
		0.23866	0.0029	1.49835	0.03475
		0.23909	0.0029	1.4996	0.03481
		0.23952	0.00291	1.50085	0.03486
		0.23995	0.00291	1.5021	0.03492
		0.24038	0.00292	1.50336	0.03498
		0.24081	0.00292	1.50461	0.03504
		0.24124	0.00293	1.50587	0.03509
		0.24168	0.00294	1.50712	0.03515
		0.24211	0.00294	1.50838	0.03521
		0.24254	0.00295	1.50964	0.03527
		0.24298	0.00295	1.5109	0.03533
		0.24342	0.00296	1.51216	0.03539
		0.24385	0.00296	1.51342	0.03544
		0.24429	0.00297	1.51468	0.0355
		0.24473	0.00298	1.51594	0.03556
		0.24517	0.00298	1.51721	0.03562
		0.24561	0.00299	1.51847	0.03568
		0.24605	0.00299	1.51974	0.03574
		0.24649	0.003	1.52101	0.0358
		0.24693	0.003	1.52228	0.03586
		0.24738	0.00301	1.52355	0.03592
		0.24782	0.00302	1.52482	0.03598
		0.24827	0.00302	1.52609	0.03604
		0.24871	0.00303	1.52736	0.0361
		0.24916	0.00303	1.52863	0.03615
		0.24961	0.00304	1.52991	0.03621
		0.25005	0.00304	1.53119	0.03627
		0.2505	0.00305	1.53246	0.03633
		0.25095	0.00306	1.53374	0.03639
		0.2514	0.00306	1.53502	0.03646
		0.25185	0.00307	1.5363	0.03652
		0.25231	0.00307	1.53758	0.03658
		0.25276	0.00308	1.53886	0.03664
		0.25321	0.00308	1.54015	0.0367
		0.25367	0.00309	1.54143	0.03676
		0.25412	0.0031	1.54272	0.03682
		0.25458	0.0031	1.54401	0.03688
		0.25504	0.00311	1.54529	0.03694
		0.25549	0.00311	1.54658	0.037
		0.25595	0.00312	1.54787	0.03706
		0.25641	0.00313	1.54916	0.03712
		0.25687	0.00313	1.55046	0.03719
		0.25733	0.00314	1.55175	0.03725
		0.2578	0.00314	1.55304	0.03731
		0.25826	0.00315	1.55434	0.03737
		0.25872	0.00316	1.55563	0.03743
		0.25919	0.00316	1.55693	0.03749
		0.25965	0.00317	1.55823	0.03756
		0.26012	0.00317	1.55953	0.03762
		0.26058	0.00318	1.56083	0.03768
		0.26105	0.00319	1.56213	0.03774
		0.26152	0.00319	1.56344	0.03781
		0.26199	0.0032	1.56474	0.03787
		0.26246	0.0032	1.56605	0.03793
		0.26293	0.00321	1.56735	0.03799
		0.2634	0.00322	1.56866	0.03806
		0.26388	0.00322	1.56997	0.03812
		0.26435	0.00323	1.57128	0.03818
		0.26483	0.00324	1.57259	0.03825
		0.2653	0.00324	1.5739	0.03831
		0.26578	0.00325	1.57521	0.03837
		0.26625	0.00325	1.57653	0.03844
		0.26673	0.00326	1.57784	0.0385
		0.26721	0.00327	1.57916	0.03856
		0.26769	0.00327	1.58047	0.03863
		0.26817	0.00328	1.58179	0.03869
		0.26865	0.00329	1.58311	0.03875
		0.26913	0.00329	1.58443	0.03882
		0.26962	0.0033	1.58575	0.03888
		0.2701	0.0033	1.58708	0.03895
		0.27059	0.00331	1.5884	0.03901
		0.27107	0.00332	1.58972	0.03908
		0.27156	0.00332	1.59105	0.03914
		0.27205	0.00333	1.59238	0.03921
		0.27253	0.00334	1.59371	0.03927
		0.27302	0.00334	1.59504	0.03934
		0.27351	0.00335	1.59637	0.0394
		0.27401	0.00335	1.5977	0.03947
		0.2745	0.00336	1.59903	0.03953
		0.27499	0.00337	1.60036	0.0396
		0.27548	0.00337	1.6017	0.03966
		0.27598	0.00338	1.60303	0.03973
		0.27647	0.00339	1.60437	0.03979
		0.27697	0.00339	1.60571	0.03986
		0.27747	0.0034	1.60705	0.03993
		0.27797	0.00341	1.60839	0.03999
		0.27846	0.00341	1.60973	0.04006
		0.27896	0.00342	1.61107	0.04012
		0.27946	0.00343	1.61242	0.04019
		0.27997	0.00343	1.61376	0.04026
		0.28047	0.00344	1.61511	0.04032
		0.28097	0.00345	1.61646	0.04039
		0.28148	0.00345	1.6178	0.04046
		0.28198	0.00346	1.61915	0.04052
		0.28249	0.00347	1.6205	0.04059
		0.283	0.00347	1.62186	0.04066
		0.2835	0.00348	1.62321	0.04073
		0.28401	0.00349	1.62456	0.04079
		0.28452	0.00349	1.62592	0.04086
		0.28503	0.0035	1.62727	0.04093
		0.28554	0.00351	1.62863	0.041
		0.28606	0.00351	1.62999	0.04106
		0.28657	0.00352	1.63135	0.04113
		0.28709	0.00353	1.63271	0.0412
		0.2876	0.00353	1.63407	0.04127
		0.28812	0.00354	1.63543	0.04134
		0.28863	0.00355	1.6368	0.0414
		0.28915	0.00355	1.63816	0.04147
		0.28967	0.00356	1.63953	0.04154
		0.29019	0.00357	1.6409	0.04161
		0.29071	0.00357	1.64227	0.04168
		0.29123	0.00358	1.64364	0.04175
		0.29176	0.00359	1.64501	0.04182
		0.29228	0.00359	1.64638	0.04189
		0.29281	0.0036	1.64775	0.04196
		0.29333	0.00361	1.64913	0.04203
		0.29386	0.00361	1.6505	0.04209
		0.29439	0.00362	1.65188	0.04216
		0.29491	0.00363	1.65326	0.04223
		0.29544	0.00363	1.65464	0.0423
		0.29597	0.00364	1.65602	0.04237
		0.2965	0.00365	1.6574	0.04244
		0.29704	0.00366	1.65878	0.04251
		0.29757	0.00366	1.66016	0.04258
		0.2981	0.00367	1.66155	0.04266
		0.29864	0.00368	1.66293	0.04273
		0.29918	0.00368	1.66432	0.0428
		0.29971	0.00369	1.66571	0.04287
		0.30025	0.0037	1.6671	0.04294
		0.30079	0.0037	1.66849	0.04301
		0.30133	0.00371	1.66988	0.04308
		0.30187	0.00372	1.67127	0.04315
		0.30241	0.00373	1.67267	0.04322
		0.30296	0.00373	1.67406	0.04329
		0.3035	0.00374	1.67546	0.04337
		0.30404	0.00375	1.67686	0.04344
		0.30459	0.00375	1.67825	0.04351
		0.30514	0.00376	1.67965	0.04358
		0.30568	0.00377	1.68106	0.04365
		0.30623	0.00378	1.68246	0.04373
		0.30678	0.00378	1.68386	0.0438
		0.30733	0.00379	1.68527	0.04387
		0.30789	0.0038	1.68667	0.04394
		0.30844	0.0038	1.68808	0.04402
		0.30899	0.00381	1.68949	0.04409
		0.30955	0.00382	1.6909	0.04416
		0.3101	0.00383	1.69231	0.04424
		0.31066	0.00383	1.69372	0.04431
		0.31122	0.00384	1.69513	0.04438
		0.31178	0.00385	1.69654	0.04446
		0.31234	0.00386	1.69796	0.04453
		0.3129	0.00386	1.69937	0.0446
		0.31346	0.00387	1.70079	0.04468
		0.31402	0.00388	1.70221	0.04475
		0.31458	0.00389	1.70363	0.04482
		0.31515	0.00389	1.70505	0.0449
		0.31571	0.0039	1.70647	0.04497
		0.31628	0.00391	1.7079	0.04505
		0.31685	0.00391	1.70932	0.04512
		0.31742	0.00392	1.71075	0.0452
		0.31799	0.00393	1.71217	0.04527
		0.31856	0.00394	1.7136	0.04535
		0.31913	0.00394	1.71503	0.04542
		0.3197	0.00395	1.71646	0.0455
		0.32028	0.00396	1.71789	0.04557
		0.32085	0.00397	1.71933	0.04565
		0.32143	0.00398	1.72076	0.04572
		0.322	0.00398	1.7222	0.0458
		0.32258	0.00399	1.72363	0.04587
		0.32316	0.004	1.72507	0.04595
		0.32374	0.00401	1.72651	0.04603
		0.32432	0.00401	1.72795	0.0461
		0.32491	0.00402	1.72939	0.04618
		0.32549	0.00403	1.73083	0.04625
