-0.5	1	3.3964	-0.5	50	4.56662	-0.5	100	3.30081	-0.5	150	5.57043	-0.5	200	7.57744
-0.6	1	4.1023	-0.6	50	5.63679	-0.6	100	4.0814	-0.6	150	6.44069	-0.6	200	8.92148
-0.7	1	4.81892	-0.7	50	6.7442	-0.7	100	4.91356	-0.7	150	7.53819	-0.7	200	10.198
-0.8	1	5.44275	-0.8	50	7.90127	-0.8	100	5.79716	-0.8	150	8.6366	-0.8	200	11.3821
-0.9	1	5.97504	-0.9	50	9.08061	-0.9	100	6.72821	-0.9	150	9.35084	-0.9	200	12.6274
-1	1	6.45431	-1	50	10.2736	-1	100	7.68764	-1	150	10.3775	-1	200	13.7949
-1.1	1	7.09258	-1.1	50	11.2603	-1.1	100	8.54252	-1.1	150	10.194	-1.1	200	14.5378
-1.2	1	7.78381	-1.2	50	11.5949	-1.2	100	9.08764	-1.2	150	12.1498	-1.2	200	15.7269
-1.3	1	7.31394	-1.3	50	12.5174	-1.3	100	9.69784	-1.3	150	13.0184	-1.3	200	16.8355
-1.4	1	7.79006	-1.4	50	13.5096	-1.4	100	9.93759	-1.4	150	13.6171	-1.4	200	15.5613
-1.5	1	7.76652	-1.5	50	15.9055	-1.5	100	10.5756	-1.5	150	14.0167	-1.5	200	15.1412
-1.6	1	8.26561	-1.6	50	15.8249	-1.6	100	11.7671	-1.6	150	11.9299	-1.6	200	16.3206
-1.7	1	8.19117	-1.7	50	16.9458	-1.7	100	12.513	-1.7	150	7.8531	-1.7	200	17.2878
-1.8	1	7.83631	-1.8	50	16.5549	-1.8	100	13.4835	-1.8	150	9.92818	-1.8	200	17.7598
-1.9	1	6.48461	-1.9	50	16.0603	-1.9	100	13.7571	-1.9	150	5.81746	-1.9	200	12.7558
-2	1	5.07215	-2	50	13.6924	-2	100	13.4457	-2	150	6.43114	-2	200	12.9663
-2.1	1	4.7719	-2.1	50	13.2739	-2.1	100	13.3447	-2.1	150	6.27503	-2.1	200	0.23549
-2.2	1	5.73923	-2.2	50	12.3834	-2.2	100	13.0973	-2.2	150	0.11378	-2.2	200	0.23508
-2.3	1	4.53775	-2.3	50	12.6028	-2.3	100	14.9949	-2.3	150	0.11523	-2.3	200	0.24434
-2.4	1	0.38179	-2.4	50	0.63507	-2.4	100	11.7059	-2.4	150	0.14485	-2.4	200	0.2356
-2.5	1	0.34499	-2.5	50	0.61928	-2.5	100	11.8942	-2.5	150	0.1484	-2.5	200	0.18623
-2.6	1	0.37726	-2.6	50	0.68634	-2.6	100	4.63717	-2.6	150	0.14171	-2.6	200	0.18452
-2.7	1	0.36811	-2.7	50	0.66431	-2.7	100	4.71021	-2.7	150	0.1417	-2.7	200	0.18934
-2.8	1	0.42644	-2.8	50	0.69085	-2.8	100	0.80362	-2.8	150	0.14662	-2.8	200	0.18633
-2.9	1	0.39215	-2.9	50	0.61081	-2.9	100	0.80093	-2.9	150	0.15529	-2.9	200	0.20006
-3	1	0.39508	-3	50	0.65774	-3	100	0.87561	-3	150	0.18536	-3	200	0.20384
-3.1	1	0.37353	-3.1	50	0.61591	-3.1	100	0.8581	-3.1	150	0.15858	-3.1	200	0.20293
-3.2	1	0.46607	-3.2	50	0.58698	-3.2	100	0.8548	-3.2	150	0.14387	-3.2	200	0.21266
-3.3	1	0.54881	-3.3	50	0.43642	-3.3	100	0.86005	-3.3	150	0.13903	-3.3	200	0.20136
-3.4	1	0.50482	-3.4	50	0.4062	-3.4	100	0.90959	-3.4	150	0.15001	-3.4	200	0.19722
-3.5	1	0.45912	-3.5	50	0.41629	-3.5	100	1.02566	-3.5	150	0.1398	-3.5	200	0.20715
-3.6	1	0.58219	-3.6	50	0.4018	-3.6	100	0.19759	-3.6	150	0.13049	-3.6	200	0.20369
-3.7	1	0.54426	-3.7	50	0.415	-3.7	100	0.16868	-3.7	150	0.20667	-3.7	200	0.27872
-3.8	1	0.5302	-3.8	50	0.40811	-3.8	100	0.19748	-3.8	150	0.236	-3.8	200	0.28156
-3.9	1	0.53674	-3.9	50	0.41607	-3.9	100	0.19796	-3.9	150	0.19055	-3.9	200	0.29198
-4	1	0.58582	-4	50	0.39803	-4	100	0.20186	-4	150	0.19416	-4	200	0.32785
-4.1	1	0.54561	-4.1	50	0.38768	-4.1	100	0.29488	-4.1	150	0.202	-4.1	200	0.296
-4.2	1	0.53076	-4.2	50	0.54547	-4.2	100	0.26951	-4.2	150	0.20026	-4.2	200	0.29868
-4.3	1	0.5671	-4.3	50	0.479	-4.3	100	0.26648	-4.3	150	0.21745	-4.3	200	0.29524
-4.4	1	0.49804	-4.4	50	0.4263	-4.4	100	0.24092	-4.4	150	0.18919	-4.4	200	0.29002
-4.5	1	0.63499	-4.5	50	0.40929	-4.5	100	0.22912	-4.5	150	0.19722	-4.5	200	0.30301
-4.6	1	0.63394	-4.6	50	0.35756	-4.6	100	0.22934	-4.6	150	0.2253	-4.6	200	0.31643
-4.7	1	0.63061	-4.7	50	0.6181	-4.7	100	0.23065	-4.7	150	0.23455	-4.7	200	0.29793
-4.8	1	0.61663	-4.8	50	0.46703	-4.8	100	0.24198	-4.8	150	0.23742	-4.8	200	0.28596
-4.9	1	0.62773	-4.9	50	0.48166	-4.9	100	0.24555	-4.9	150	0.24505	-4.9	200	0.28981
-5	1	0.63011	-5	50	0.42788	-5	100	0.28576	-5	150	0.21645	-5	200	0.27347
-4.9	1	0.46226	-4.9	50	0.3459	-4.9	100	0.25626	-4.9	150	0.19147	-4.9	200	0.24737
-4.8	1	0.38127	-4.8	50	0.30979	-4.8	100	0.23681	-4.8	150	0.17963	-4.8	200	0.23408
-4.7	1	0.31767	-4.7	50	0.28123	-4.7	100	0.21936	-4.7	150	0.15916	-4.7	200	0.21199
-4.6	1	0.27453	-4.6	50	0.25643	-4.6	100	0.20413	-4.6	150	0.16346	-4.6	200	0.19921
-4.5	1	0.23974	-4.5	50	0.23831	-4.5	100	0.1928	-4.5	150	0.14731	-4.5	200	0.18778
-4.4	1	0.21507	-4.4	50	0.22951	-4.4	100	0.18254	-4.4	150	0.13609	-4.4	200	0.17763
-4.3	1	0.19353	-4.3	50	0.21148	-4.3	100	0.17269	-4.3	150	0.12777	-4.3	200	0.16721
-4.2	1	0.17531	-4.2	50	0.19798	-4.2	100	0.163	-4.2	150	0.11953	-4.2	200	0.15876
-4.1	1	0.16016	-4.1	50	0.18484	-4.1	100	0.15409	-4.1	150	0.1106	-4.1	200	0.14897
-4	1	0.14682	-4	50	0.18067	-4	100	0.14609	-4	150	0.12401	-4	200	0.14048
-3.9	1	0.13459	-3.9	50	0.17036	-3.9	100	0.13903	-3.9	150	0.11458	-3.9	200	0.1356
-3.8	1	0.12378	-3.8	50	0.15974	-3.8	100	0.13355	-3.8	150	0.10611	-3.8	200	0.12866
-3.7	1	0.11433	-3.7	50	0.15072	-3.7	100	0.12685	-3.7	150	0.09999	-3.7	200	0.12233
-3.6	1	0.10548	-3.6	50	0.14164	-3.6	100	0.12071	-3.6	150	0.09381	-3.6	200	0.11531
-3.5	1	0.09805	-3.5	50	0.13303	-3.5	100	0.11463	-3.5	150	0.08746	-3.5	200	0.10833
-3.4	1	0.0912	-3.4	50	0.12643	-3.4	100	0.11012	-3.4	150	0.08146	-3.4	200	0.1021
-3.3	1	0.08453	-3.3	50	0.11919	-3.3	100	0.10482	-3.3	150	0.07541	-3.3	200	0.09588
-3.2	1	0.07843	-3.2	50	0.11148	-3.2	100	0.09922	-3.2	150	0.0709	-3.2	200	0.09095
-3.1	1	0.07304	-3.1	50	0.10478	-3.1	100	0.09364	-3.1	150	0.06664	-3.1	200	0.08376
-3	1	0.06777	-3	50	0.09827	-3	100	0.08852	-3	150	0.06186	-3	200	0.07936
-2.9	1	0.06304	-2.9	50	0.09194	-2.9	100	0.08385	-2.9	150	0.05737	-2.9	200	0.07354
-2.8	1	0.05879	-2.8	50	0.08634	-2.8	100	0.07869	-2.8	150	0.054	-2.8	200	0.06884
-2.7	1	0.05473	-2.7	50	0.08146	-2.7	100	0.07422	-2.7	150	0.05	-2.7	200	0.06475
-2.6	1	0.05077	-2.6	50	0.07633	-2.6	100	0.06994	-2.6	150	0.04668	-2.6	200	0.06055
-2.5	1	0.04721	-2.5	50	0.07157	-2.5	100	0.06591	-2.5	150	0.04375	-2.5	200	0.05684
