228	190659.33	114.647
229	198643.4775	75.796
230	278659.2825	137.832
231	242951.4225	251.738
232	251534.97	236.141
233	253621.7775	263.744
234	267851.5875	106.685
235	215267.265	72.959
236	244099.4175	131.69
237	242068.14	79.24
238	193633.38	73.58
239	175568.67	95.603
240	209562.0075	78.607
241	192040.6725	144.026
242	197759.3175	146.621
243	210280.8825	116.763
244	206482.2075	185.016
245	213061.635	83.705
246	208048.2075	220.931
247	202606.8075	128.982
248	192982.77	138.53
249	184152.4875	72.746
250	228758.7375	192.505
251	207836.415	100.471
252	239323.185	244.371
253	219719.0475	159.433
254	255178.845	88.695
255	157608.9	186.909
256	266043.735	96.391
257	262818.855	153.799
258	252137.79	241.233
259	238277.9475	202.688
260	172899.5625	84.178
261	181981.53	144.814
262	207594.045	78.89
263	185510.9025	90.028
264	198746.28	167.304
265	196906.86	138.367
266	161807.085	70.28
267	143174.4075	179.183
268	136046.43	162.022
269	174902.445	137.127
270	153935.0325	100.648
271	141416.7975	66.684
272	166918.185	97.07
273	252064.26	142.481
274	260822.4075	279.735
275	243694.62	180.695
276	187996.41	95.601
277	192766.41	74.212
278	199526.5125	93.747
279	214947.27	106.042
280	208053.6075	231.75
281	235635.5925	189.226
282	202181.85	93.882
283	214134.39	105.319
284	201351.3975	101.932
285	160256.2275	137.107
286	176212.215	87.035
287	176036.85	87.009
288	204501.33	122.298
289	161498.0475	166.452
290	215064.54	314.729
291	177128.8425	87.106
292	197081.595	202.338
293	154363.365	132.012
294	151122.7125	110.771
295	175633.065	142.298
296	181291.05	595.832
297	155034.72	185.69
298	174394.7775	113.091
299	166250.16	91.108
300	180690.6825	182.341
301	172769.805	90.922
302	179840.115	82.439
303	173205.3375	196.506
304	175301.9325	189.641
305	171113.9175	139.032
306	181485.2025	111.973
307	162100.7775	168.364
308	142911.5625	171.908
309	141114.8025	439.492
310	171878.7375	164.782
311	169963.83	76.992
312	161383.995	129.15
313	155107.755	182.94
314	159317.055	204.957
315	159484.4325	93.342
316	176779.2825	86.204
317	164829.015	98.078
318	214907.1525	207.691
319	199688.3325	468.596
320	194982.795	130.73
321	164082.9825	97.991
322	193933.62	203.722
323	157725.135	579.883
324	176625.585	229.321
325	166299.39	388.378
326	161472.7125	413.28
327	148308.165	88.725
328	143981.775	83.748
329	176293.53	297.122
330	151878.69	75.301
331	164926.7775	383.993
332	139218.705	162.329
333	172308.7125	178.697
334	163179.855	231.978
335	144414.27	818.878
336	143757.9	254.149
337	142531.605	455.115
338	139719.4875	310.138
339	143413.785	172.017
340	159652.2825	260.634
341	137789.2575	159.977
342	135290.8575	97.026
343	143232.84	160.814
344	168098.22	374.217
345	156431.0925	169.688
346	166654.98	159.686
347	166697.8875	155.503
348	157517.2575	209.847
349	158433.2775	265.102
350	156670.2	125.479
351	158554.2825	207.104
352	157794.525	165.79
353	157488.2325	981.741
354	177882.4575	215.68
355	189510.9975	149.935
356	140708.34	80.345
357	151636.005	134.325
358	128402.325	142.257
359	176842.125	273.02
360	178751.655	104.418
361	157694.58	73.594
362	174633.885	76.574
363	165929.985	127.137
364	156512.295	88.928
365	151674.2325	78.32
366	192798.81	268.175
367	155065.545	149.823
368	126422.865	82.956
369	142259.58	268.451
370	165367.395	163.746
371	176936.2425	169.609
372	148760.3475	177.033
373	133402.185	379.153
374	150547.77	165.661
375	130892.0175	109.418
376	123252.1425	72.17
377	142438.0725	146.655
378	122305.41	119.96
379	163031.265	148.804
380	126683.3475	78.369
381	127058.625	140.26
382	123244.8075	287.957
383	130323.2175	284.682
384	153390.915	175.179
385	139405.05	350.658
386	137414.6325	113.021
387	115939.3275	136.939
388	110934.135	256.716
389	133155.72	149.772
390	110874.8025	310.262
391	132658.155	368.021
392	139913.82	104.228
393	136822.7925	145.95
394	129814.0875	123.854
395	131659.9425	169.256
396	143117.9325	153.934
397	122615.3925	207.437
398	161671.0275	159.349
399	168528.375	288.063
400	139372.0425	113.878
401	174416.94	155.941
402	189580.2525	519.02
403	172253.8125	355.107
404	163323.135	98.315
405	186345.8775	131.766
406	201164.2425	190.977
407	199891.4625	82.522
408	165157.92	202.284
409	175062.69	148.604
410	170437.3425	179.188
411	170078.2875	145.899
412	178127.0325	80.507
413	191850.21	135.06
414	147209.6925	152.005
415	235511.8425	222.152
416	222318.7875	111.121
417	227386.9125	84.369
418	242119.26	278.478
419	243473.085	134.363
420	218282.4675	112.476
421	234008.595	145.034
422	220031.91	210.384
423	205693.83	96.136
424	237392.3475	155.348
425	194426.325	211.571
426	212394.15	306.491
427	195013.665	133.729
428	176232.8925	301.27
429	170374.365	84.426
430	150626.835	118.852
431	146731.41	170.802
432	175588.8075	707.212
433	186428.745	193.214
434	187217.775	222.541
435	252235.3275	179.413
436	209070.8325	141.738
437	165001.3875	103.999
438	161532.585	74.678
439	189073.08	213.719
440	155606.2425	291.759
441	152879.1975	206.123
442	195971.85	197.154
443	185001.9525	107.429
444	144801.7425	135.993
445	236633.0625	132.048
446	199307.8125	88.282
447	169855.11	136.685
448	126372.825	171.306
449	135691.4475	157.802
450	152328.06	260.985
451	138798.3825	123.406
452	140532.3	123.71
453	126148.9275	225.157
454	183580.6725	411.472
455	168443.055	100.111
456	177999.795	296.024
457	180312.165	302.738
458	159784.8075	293.666
459	150926.265	146.97
460	151841.2275	195.149
461	157234.05	88.517
462	146004.57	486.257
463	163569.69	163.363
464	134308.485	82.44
465	146061.8775	79.382
466	230584.2075	118.445
467	287855.6625	208.744
468	219411.225	213.999
469	215003.1375	192.442
470	160562.9025	104.851
471	186960.33	1094.647
472	190297.9125	212.981
473	188643.6225	142.224
474	156353.085	138.533
475	189394.0875	167.832
476	233115.165	139.931
477	192324.645	189.007
478	234018.855	164.534
479	308990.8575	350.838
480	328019.6025	123.136
481	206346.915	167.873
482	284415.255	90.939
483	331529.3325	136.017
484	243120.465	136.546
485	246388.9725	106.026
486	257093.2575	90.359
487	245463.12	177.752
488	205167.24	113.697
489	216718.5825	826.033
490	165371.6025	189.915
491	208475.145	66.685
492	171435.2625	267.34
493	171303.975	134.994
494	161363.7675	197.491
495	226837.17	162.02
496	187018.92	172.966
497	173398.8375	73.696
498	153086.8725	120.669
499	227085.8625	188.436
500	207342.3375	269.071
501	186594.075	166.818
502	210735.7425	239.723
503	147127.6125	90.653
504	135206.64	284.705
505	141599.7675	88.686
506	158028.2325	151.521
507	117173.1375	128.364
508	157712.6025	127.263
509	103408.605	102.422
510	167265.855	116.753
511	147104.5725	170.443
512	138405.8475	123.075
513	117051.1875	116.617
514	112368.6675	121.192
515	121470.5475	87.405
516	121031.28	124.13
517	151344.0675	107.747
518	191263.815	133.812
519	210921.3675	123.736
520	187285.1175	721.187
521	258105.555	151.951
522	417685.95	127.419
523	429902.8425	307.423
524	329379.7725	282.097
525	396416.7225	252.965
526	405029.1825	149.339
527	300804.705	132.722
528	386125.83	257.228
529	402235.2225	90.597
530	340820.1225	215.974
531	283472.4825	140.9
532	401217.0075	171.229
533	277554.4425	136.921
534	298752.57	220.403
535	293738.1525	99.977
536	200747.5875	143.333
537	243581.715	94.13
538	293335.0875	168.561
539	287593.6725	88.673
540	195793.47	185.981
541	234409.7925	75.844
542	205903.395	466.158
543	258309.3375	184.426
544	322560.6525	265.259
545	307830.735	208.731
546	231199.515	175.045
547	369502.335	160.482
548	292320.5625	162.611
549	255000.645	88.451
550	213761.6325	109.956
551	147981.9375	187.01
552	178793.955	173.581
553	169760.52	161.656
554	206348.4675	124.243
555	176346.5625	100.647
556	162520.245	176.481
557	160483.2075	213.074
558	167063.31	171.392
559	157645.26	148.859
560	153697.455	108.378
561	181396.5075	113.894
562	172105.3125	139.731
563	220536.225	123.891
564	215818.29	178.287
565	228414.5325	111.006
566	188718.255	125.813
567	192231.99	59.614
568	180308.9025	170.767
569	204753.285	173.311
570	200689.965	127.647
571	248316.885	146.67
572	218868.345	195.33
573	221166.1125	119.216
574	203985.7425	262.831
575	239923.755	217.001
576	181043.55	224.638
577	167233.1175	481.161
578	192433.2525	182.384
579	172930.14	137.025
580	205329.915	214.076
581	240158.16	113.333
582	174123.6975	118.889
583	231955.38	199.376
584	187941.78	140.27
585	208743.9975	108.553
586	169837.4475	128.53
587	169114.185	130.232
588	173333.115	114.079
589	189030.78	125.048
590	145132.65	261.538
591	173413.575	100.095
592	206469.3375	91.365
593	189127.2825	127.379
594	215670.5775	168.804
595	184009.23	117.183
596	185962.3425	107.093
597	196974.2025	135.806
598	181424.205	114.01
599	195687.9	213.28
600	269244.2025	102.862
601	209287.0125	106.958
602	230584.4775	386.18
603	237782.61	300.059
604	215149.365	73.835
605	197736.0975	128.412
606	220325.9175	165.731
607	203163.84	132.276
608	263689.02	158.213
609	277510.005	167.813
610	293869.665	134.078
611	241027.65	119.057
612	192457.035	105.699
613	223693.0425	179.436
614	168919.9875	94.023
615	227148.5475	174.899
616	224560.9575	181.909
617	200872.89	228.643
618	218268.63	131.557
619	227729.925	148.213
620	241066.53	245.893
621	239287.9275	138.812
622	265637.4525	124.139
623	253255.545	143.919
624	235979.415	318.129
625	210046.23	214.011
626	262761.5475	98.927
627	259876.0125	222.69
628	177420.7575	127.831
629	195992.46	180.74
630	219325.9275	202.864
631	214232.13	119.713
632	213227.6625	132.832
633	212586.66	99.86
634	172242.9	118.346
635	162661.6575	120.092
636	180732.825	134.614
637	178874.5725	332.47
638	231809.13	202.602
639	211765.095	176.022
640	231364.44	124.998
641	207162.4725	94.347
642	188450.01	101.348
643	178919.8425	142.456
644	206239.995	174.699
645	205259.13	71.448
646	205668.81	206.302
647	134891.3925	156.871
648	113825.655	224.985
649	153728.685	90.088
650	174923.505	161.266
651	202246.3125	120.391
652	169420.59	119.11
653	210926.43	182.458
654	154450.1925	136.917
655	168366.9375	200.297
656	152479.7775	103.522
657	130519.4175	104.076
658	146399.535	114.954
659	138837.78	77.87
660	130724.865	110.355
661	156272.76	88.339
662	135001.98	97.779
663	163620.405	112.382
664	149835.5775	104.781
665	147923.5275	84.824
666	166140.9	148.118
667	157346.1675	111.121
668	156999.4875	102.187
669	159429.8475	107.513
670	153313.9425	481.234
671	154439.775	125.121
672	177400.17	180.302
673	140466.195	99.747
674	133895.565	88.978
675	140716.0125	137.294
676	150025.8825	83.663
677	183438.855	150.397
678	168017.265	200.263
679	177286.5225	104.588
680	183122.3025	146.837
681	155820.915	113.145
682	167322.2175	129.315
683	149654.61	261.332
684	158965.8525	123.049
685	162554.49	151.763
686	176557.2975	135.061
687	187651.4625	132.904
688	185127.3225	87.696
689	154659.33	114.576
690	168463.8	108.814
691	155834.64	205.103
692	173900.3625	210.595
693	167265.36	124.36
694	167048.46	81.724
695	158435.1	132.331
696	164721.465	99.864
697	168654.195	86.828
698	167743.665	124.806
699	161441.91	101.886
700	212624.3925	212.134
701	166782.9375	220.555
702	144117.2925	196.648
703	160046.505	159.631
704	182509.02	147.792
705	198233.505	105.308
706	211728.4875	175.143
707	176094.405	111.43
708	181441.8675	108.318
709	179212.9275	98.549
710	183808.35	205.959
711	181236.3525	155.062
712	190142.685	140.592
713	203725.1025	158.927
714	172974.51	145.302
715	199961.325	140.955
716	218090.2275	95.593
717	254630.25	142.586
718	198040.7925	219.375
719	189308.115	130.006
720	186172.1775	91.507
721	230604.48	162.817
722	220815.225	118.516
723	180308.835	166.482
724	165223.1025	125.984
725	201549.42	149.058
726	152946.36	223.541
727	217884.06	124.849
728	215803.5075	116.1
729	156375.09	313.093
730	195585.6375	197.946
731	174832.3575	106.829
732	204915.96	87.611
733	177370.4925	130.602
734	244353.3075	110.048
735	205874.2125	395.244
736	196142.2425	136.187
737	250288.4475	215.214
738	234366.6375	64.578
739	203261.985	98.719
740	161647.3575	95.583
741	224764.83	127.241
742	255370.275	132.238
743	183993.0525	151.763
744	240612.795	243.662
745	224612.2575	131.76
746	226247.985	234.991
747	242484.9975	174.909
748	188652.8475	79.679
749	216623.1825	92.871
750	157787.6625	94.787
751	235623.8925	166.403
752	181970.1675	69.09
753	203672.1375	134.835
754	223958.8575	107.969
755	221270.0625	94.631
756	196633.89	126.093
757	203165.0775	117.027
758	194089.41	117.929
759	175632.5025	110.363
760	165030.03	162.525
761	203730.7275	117.161
762	194371.4025	107.117
763	158540.94	150.609
764	178115.3325	123.848
765	175665.8025	120.568
766	179676.405	82.557
767	169582.1625	92.827
768	183542.67	96.781
769	149183.37	151.85
770	193296.105	133.287
771	187429.05	175.413
772	198725.9175	87.702
773	179342.3475	147.073
774	197653.4325	153.648
775	201358.2825	179.009
776	199232.7075	164.456
777	205192.395	162.795
778	207076.68	190.32
779	192966.3	96.575
780	163533.87	93.188
781	140692.0275	169.776
782	174975.7275	117.74
783	173748.915	120.509
784	176852.52	99.266
785	201102.075	78.585
786	146723.49	127.048
787	171838.125	97.936
788	142279.3575	117.683
789	129776.4675	99.715
790	117021.69	63.993
791	116497.6875	137.978
792	114518.9025	79.375
793	112013.0775	118.781
794	109623.5775	99.606
795	106834.7475	246.906
796	111808.485	95.704
797	106864.3125	96.702
798	114427.9125	85.963
799	115806.42	95.327
800	115670.97	89.725
801	110795.9625	96.186
802	112505.6925	98.829
803	98287.515	173.821
804	99675.1125	148.147
805	98617.32	145.08
806	112689.0225	82.287
807	117755.955	152.943
808	97322.31	113.251
809	98264.655	99.091
810	104631.12	97.958
811	107744.175	112.595
812	102141.8325	87.799
813	113856.3675	88.442
814	118272.285	139.2
815	109421.145	98.794
816	108321.4575	97.538
817	116530.9425	110.66
818	115722.8775	185.975
819	110868.5025	99.4
820	109794.7575	95.32
821	142354.4175	189.352
822	123982.0875	68.544
823	127508.13	82.164
824	124019.415	110.707
825	125401.635	91.725
826	134968.815	100.978
827	131932.395	223.711
828	128430.2925	119.078
829	123622.1325	101.738
830	96250.095	106.7
831	108601.3125	96.474
832	104239.215	77.343
833	103247.1	83.651
834	103223.7225	91.641
835	102971.0925	171.451
836	111936.7575	160.209
837	109824.0525	92.42
838	111798.0225	125.575
839	100433.8575	112.631
840	111370.5	144.642
841	106793.46	120.878
842	113746.815	81.606
843	111065.85	86.575
844	105382.71	113.692
845	114147.4725	102.349
846	127698.4575	90.26
847	122575.545	105.478
848	123701.5125	228.911
849	129450.7575	176.844
850	120333.555	124.51
851	121058.4825	124.637
852	118330.9875	210.391
853	119643.7725	612.353
854	115229.07	124.773
855	95912.325	236.643
856	103371.8175	228.649
857	96034.0725	120.422
858	103069.3275	251.521
859	104359.2525	174.694
860	106181.1675	148.27
861	106872.66	177.978
862	111018.735	344.367
863	115691.625	247.322
864	125051.8275	207.431
865	121538.8575	170.65
866	115785.1125	224.095
867	120043.44	200.829
868	153888.5025	257.593
869	160957.0125	127.892
870	138217.6575	194.132
871	144426.015	216.403
872	135302.625	186.035
873	128860.0425	167.196
874	130170.78	217.327
875	134286.705	290.085
876	136144.5525	161.1
877	131814.8325	224.997
878	138576.195	219.112
879	133152.2325	143.685
880	116916.93	201.93
881	116689.3875	159.315
882	108165.285	217.979
883	131830.065	152.573
884	129168.8775	295.517
885	130139.2125	209.096
886	119380.9725	212.025
887	131912.73	212.916
888	126294.4125	175.265
889	114070.9275	214.995
890	120376.395	176.397
891	116719.9875	238.524
892	116859.96	340.936
893	131224.2075	196.409
894	128680.4025	164.347
895	137000.7675	176.654
896	127511.3475	152.67
897	133543.1925	147.132
898	127230.795	132.391
899	122540.445	161.471
900	129261.8925	186.017
901	137226.0825	209.034
902	140645.97	196.338
903	137713.9725	228.848
904	127565.5275	195.648
905	134553.8475	186.232
906	137995.38	167.53
907	131463.36	143.339
908	134585.2575	185.105
909	139619.745	211.642
910	120292.2675	186.706
911	136492.7175	171.113
912	134758.935	320.149
913	120069.8775	249.682
914	118872.45	189.991
915	117220.6575	154.195
916	105422.67	135.302
917	118277.9775	142.778
918	118038.6675	165.401
919	121121.235	132.383
920	134361.225	155.943
921	132569.46	189.188
922	123628.635	176.091
923	139084.2675	138.246
924	133395.0975	173.557
925	136826.0775	252.568
926	116755.5375	174.955
927	120087.54	183.754
928	121846.4325	242.787
929	117889.6725	241.587
930	117263.115	210.709
931	117238.185	212.009
932	119350.44	179.617
933	139050.18	296.257
934	130178.385	179.793
935	130500.1575	245.952
936	106346.7675	157.128
937	121199.76	175.832
938	105500.655	170.313
939	96053.445	241.617
940	108924.9525	168.439
941	102506.5125	191.326
942	120377.79	169.984
943	122189.31	344.987
944	120881.9925	217.667
945	117625.725	192.141
946	117210.78	150.255
947	128973.0825	177.432
948	131491.9125	168.659
949	125909.7975	155.049
950	125904.5775	224.65
951	132851.295	198.932
952	135865.08	157.201
953	131730.075	174.273
954	137695.905	227.692
955	120269.34	238.452
956	123122.205	217.645
957	113278.0725	196.081
958	126594.9675	155.136
959	134806.905	165.106
960	128941.4025	150.182
961	138514.2075	261.439
962	130777.02	161.001
963	131874.7275	179.38
964	115470.945	193.941
965	115364.745	239.844
966	123330.6	189.984
967	109409.175	193.082
968	107508.9375	191.721
969	125241.0525	242.685
970	127448.865	223.321
971	123078.6675	163.814
972	135342.6975	178.941
973	130392.09	208.187
974	125662.2975	204.592
975	119511.3825	247.105
976	126675.6975	224.523
977	128938.23	214.917
978	129542.1975	192.109
979	124251.21	167.695
980	126870.0975	278.993
981	133090.56	161.105
982	134648.865	156.602
983	137721.06	206.172
984	126270.2475	160.924
985	128148.0525	221.326
986	122532.0075	163.642
987	126905.1075	333.487
988	133999.65	323.637
989	123367.95	196.572
990	133232.3775	188.455
991	127545.5925	141.609
992	107395.47	196.587
993	108378.7875	145.385
994	111363.5475	226.214
995	115816.9275	165.467
996	117390.7125	309.26
997	111703.59	181.644
998	108916.4475	242.349
999	117066.465	198.56
1000	115697.115	194.03
1001	94648.3425	250.244
1002	117422.3475	174.371
1003	137042.91	238.256
1004	131699.0925	169.551
1005	145138.1625	193
1006	147463.65	205.794
1007	136606.6125	238.52
1008	122423.22	225.109
1009	124795.5975	192.92
1010	127874.3625	143.835
1011	109029.24	319.599
1012	101503.5075	184.938
1013	100071.7425	180.463
1014	124405.4475	268.087
1015	132775.0875	271.609
1016	131306.3775	182.067
1017	113854.2075	194.22
1018	123820.0875	307.834
1019	113691.8475	210.938
1020	120512.61	369.423
1021	122151.465	163.134
1022	102971.79	268.743
1023	109978.6725	167
1024	108919.62	211.36
1025	110361.195	205.362
1026	112162.5225	374.651
1027	110136.9375	221.113
1028	113416.5825	179.319
1029	96471.045	248.888
1030	111241.485	168.606
1031	114316.5375	150.01
1032	94332.555	192.458
1033	103635.2925	189.391
1034	113793.93	170.641
1035	128673.585	249.751
1036	115572.555	143.291
1037	115990.6725	229.174
1038	123537.4875	142.173
1039	112183.6275	144.054
1040	113601.645	246.162
1041	125372.5425	156.605
1042	121925.1825	161.29
1043	121730.4	190.315
1044	125878.14	170.279
1045	124530.2325	179.696
1046	131795.685	184.071
1047	126919.17	180.743
1048	113455.5525	207.903
1049	122160.5325	171.14
1050	112228.56	196.869
1051	111241.1475	236.37
1052	112025.3625	156.988
1053	104364.2025	222.036
1054	110761.425	166.707
1055	103645.575	218.747
1056	106032.1275	195.496
1057	112746.555	294.167
1058	108515.9025	161.342
1059	109725.8175	205.049
1060	109655.4375	213.165
1061	106888.8375	203.768
1062	108598.365	200.442
1063	111379.7925	208.264
1064	113076.45	177.247
1065	101871.135	236.772
1066	106973.5725	147.686
1067	105310.53	175.175
1068	105602.535	202.703
1069	103004.775	254.804
1070	106589.9025	217.026
1071	106609.8825	211.71
1072	105721.7175	201.77
1073	104661.5625	203.388
1074	115645.2075	151.815
1075	102568.5225	162.603
1076	108727.065	243.335
1077	115116.6825	165.243
1078	97453.8675	159.314
1079	104344.695	230.194
1080	109094.31	217.286
1081	107510.3775	246.339
1082	104744.52	244.06
1083	101470.86	205.309
1084	105756.5025	169.938
1085	101750.22	178.402
1086	97032.555	182.449
1087	102059.6625	191.809
1088	99397.2375	211.904
1089	112918.4325	216.35
1090	121214.115	218.891
1091	111195.855	197.726
1092	108477.5175	176.92
1093	101275.83	236.82
1094	104353.4925	200.387
1095	106256.79	214.042
1096	100420.335	185.998
1097	108407.655	209.193
1098	111378.78	192.418
1099	105197.7375	179.27
1100	107648.865	188.905
1101	96517.8	244.851
1102	113507.7975	182.192
1103	119389.2075	161.291
1104	121657.3425	239.533
1105	115069.23	186.451
1106	111070.9125	182.145
1107	109759.9725	200.891
1108	118118.9025	243.412
1109	116581.905	200.074
1110	99510.66	270
1111	110916.1125	170.428
1112	116269.245	255.529
1113	107452.5525	228.918
1114	111787.8075	202.639
1115	104586.03	145.347
1116	89011.6875	135.092
1117	92383.5375	184.047
1118	100500.885	318.319
1119	97648.605	132.318
1120	102857.7375	142.104
1121	102281.805	267.265
1122	110200.2975	214.214
1123	105974.3925	193.816
1124	103879.7325	245.731
1125	108323.28	199.855
1126	106111.71	221.711
1127	106277.9625	238.406
1128	108295.7175	203.702
1129	97898.67	161.385
1130	102682.125	157.583
1131	96487.1775	214.838
1132	97752.285	269.638
1133	106870.5675	222.406
1134	108701.2125	190.595
1135	115722.72	166.448
1136	106312.2975	284.07
1137	114226.7175	185.397
1138	112191.1875	195.57
1139	115263.1125	241.82
1140	117821.2725	154.203
1141	112411.89	154.964
1142	104491.8675	181.924
1143	104247.3375	197.474
1144	104584.455	193.504
1145	112889.205	218.284
1146	118604.655	178.208
1147	124514.7075	187.533
1148	111143.745	211.166
1149	107745.7725	153.859
1150	83145.9375	283.601
1151	94440.105	212.212
1152	94649.535	183.487
1153	85429.305	200.336
1154	92492.1225	169.696
1155	95689.845	188.078
1156	95393.4075	179.498
1157	101339.1	263.562
1158	101302.6725	162.953
1159	101845.395	167.424
1160	112900.6125	141.556
1161	103191.4125	187.766
1162	103096.8675	224.136
1163	102932.955	302.76
1164	99217.8675	233.816
1165	106153.9875	233.128
1166	110197.305	249.488
1167	107486.5725	193.707
1168	104246.2575	196.438
1169	99588.87	240.918
1170	109497.555	140.975
1171	103515.0975	217.447
1172	96678.8325	146.979
1173	101383.0425	180.429
1174	103660.785	247.575
1175	96528.06	213.827
1176	102400.7625	211.39
1177	102943.2375	316.667
1178	105292.125	176.484
1179	105376.6575	103.681
1180	98448.525	218.999
1181	97754.0175	176.225
1182	97470.8325	179.008
1183	96788.1375	214.812
1184	97266.33	220.205
1185	101948.6925	171.981
1186	96977.7	176.309
1187	101013.48	173.97
1188	14122.935	231.475
1189	100712.16	199.272
1190	91678.68	252.19
1191	93545.7975	246.297
1192	93738.735	176.922
1193	99879.255	207.709
1194	96552.0675	149.119
1195	103856.9625	174.727
1196	100428.93	361.651
1197	101212.0425	195.833
